ensembl	symbol	DM_48h_1	DM_48h_2	DM_48h_3	GiB_48h_1	GiB_48h_2	GiB_48h_3
ENSG00000000003	TSPAN6	2116.931276	2026.00971	1958.715555	2119.760096	2067.078876	2026.071414
ENSG00000000419	DPM1	2087.135641	1361.242438	1473.747196	1434.85572	1466.814976	1981.6279
ENSG00000000457	SCYL3	284.7370825	293.2911988	303.3477793	287.6250793	289.0847256	250.9145774
ENSG00000000460	FIRRM	460.3636547	377.7380509	398.5734458	397.3172748	415.7740561	334.5815586
ENSG00000000938	FGR	0	4.250182877	1.408734524	3.580043222	2.048693229	2.197897194
ENSG00000000971	CFH	2016.362212	2047.06947	1946.300007	1750.284142	2105.431957	1902.54227
ENSG00000001036	FUCA2	1737.120152	1775.992318	1586.272552	1577.653705	1381.63296	1776.822583
ENSG00000001084	GCLC	833.3779601	873.1806256	801.4725092	914.2529154	838.3877244	868.532367
ENSG00000001167	NFYA	2279.753851	2428.99218	2326.504922	2525.782388	2762.962567	2307.54261
ENSG00000001460	STPG1	118.9472459	154.1109736	149.5278439	197.4471453	144.4831913	117.7204532
ENSG00000001461	NIPAL3	645.1111418	644.8980209	653.0543747	612.4218982	681.1911293	685.9298472
ENSG00000001497	LAS1L	850.7571245	1020.454476	1000.540305	928.4084572	992.2743892	821.249006
ENSG00000001561	ENPP4	753.0411779	790.4105978	779.6455088	774.1548602	696.3525572	586.6097614
ENSG00000001617	SEMA3F	2773.856694	2966.074318	3401.023089	3216.392073	3508.879216	3206.943415
ENSG00000001626	CFTR	0	0	0	1.680345561	0	0
ENSG00000001629	ANKIB1	3210.233511	2358.014981	2456.181632	2569.371248	2413.81303	2415.570007
ENSG00000001630	CYP51A1	3263.773766	3109.07092	3098.240964	3278.197944	3275.3148	3593.922223
ENSG00000001631	KRIT1	624.8417885	497.8771573	514.4835597	501.9993515	600.2923956	720.047844
ENSG00000002016	RAD52	405.1551108	344.5728017	345.5282294	349.3084345	399.9105562	352.9183955
ENSG00000002330	BAD	896.5799551	782.792162	903.0863342	827.5681598	779.1261408	824.9103439
ENSG00000002549	LAP3	3573.440072	3170.271435	3284.799595	3056.739457	3288.65491	3470.824796
ENSG00000002586	CD99	8499.705798	8014.910065	7549.35314	6948.7723	6793.503462	8229.544119
ENSG00000002587	HS3ST1	55.14284235	9.530247686	11.93176735	53.36504954	12.20270535	28.13409131
ENSG00000002746	HECW1	0.911850158	5.41321261	3.778606407	2.960538204	3.955980267	0.939646005
ENSG00000002822	MAD1L1	795.2194927	777.5983906	719.5387843	702.3356046	847.4712843	953.9357732
ENSG00000002834	LASP1	14977.50503	15896.12273	15775.60554	15599.07038	16414.62907	15663.53875
ENSG00000002919	SNX11	878.7138986	663.093717	593.7280206	603.8426836	567.6109307	841.440736
ENSG00000003056	M6PR	3880.748942	3060.687062	3102.724448	3045.795376	3149.065583	4147.699681
ENSG00000003096	KLHL13	825.4744317	871.2579417	779.9812463	853.6452681	849.7381191	1001.594531
ENSG00000003137	CYP26B1	119.0033149	129.0029157	167.9923792	193.2799093	152.2542594	78.10943562
ENSG00000003147	ICA1	1024.344804	727.7571598	778.6772889	766.4612235	760.2334574	1279.842337
ENSG00000003249	DBNDD1	820.346584	913.282703	1046.921101	961.0884072	1038.524574	883.8104387
ENSG00000003393	ALS2	1159.963499	1276.758193	1069.947851	1109.667253	1336.977706	1120.1144
ENSG00000003400	CASP10	1569.510454	1665.374379	1426.612727	1495.718043	1455.885897	1476.251514
ENSG00000003402	CFLAR	12290.7892	9954.740325	9722.924256	9284.879754	9501.677492	12377.35285
ENSG00000003436	TFPI	27008.99228	16848.26644	17909.12819	17246.9718	16822.57787	24980.72883
ENSG00000003509	NDUFAF7	367.9167543	207.5014159	162.6021609	148.4594571	195.1066125	505.5334157
ENSG00000003756	RBM5	6868.341379	4106.479272	4150.781803	3813.484623	4018.265007	7657.100051
ENSG00000003987	MTMR7	41.6808355	6.187543305	15.24692625	22.38062908	14.27769642	22.24843258
ENSG00000003989	SLC7A2	1422.078839	1452.171789	1562.244927	1927.589113	1898.248544	1858.040486
ENSG00000004059	ARF5	1632.904224	1622.961897	1533.812906	1601.065208	1499.063196	1656.744524
ENSG00000004139	SARM1	230.9857874	178.3342718	227.3274663	274.7028087	133.4758839	288.8939425
ENSG00000004142	POLDIP2	2216.339527	2254.57954	2234.687487	2224.695036	2100.090643	2625.383076
ENSG00000004399	PLXND1	35181.45864	28752.87306	28417.61321	27577.63275	27897.22028	36350.95058
ENSG00000004455	AK2	4037.755072	2981.807567	2984.120875	3148.2976	3056.329121	4443.661021
ENSG00000004468	CD38	9.740234315	15.23660305	11.8763324	22.6436146	18.33925161	4.037212277
ENSG00000004478	FKBP4	3336.100106	3306.810718	3242.598604	3211.214152	3237.130982	3416.48326
ENSG00000004487	KDM1A	3835.233547	3622.952382	3682.528238	3642.48184	3796.767449	3928.919981
ENSG00000004534	RBM6	1546.376269	1357.521176	1346.587791	1325.301492	1332.20889	1652.694643
ENSG00000004660	CAMKK1	93.37798616	155.4924618	157.6715659	158.9772427	134.394518	103.949452
ENSG00000004700	RECQL	4855.357455	3297.126089	3489.430021	3438.911003	3417.21286	4536.754496
ENSG00000004766	VPS50	297.4598507	318.6174581	258.3415822	305.8959172	293.0969614	312.8151481
ENSG00000004776	HSPB6	2.575299881	7.751519435	17.98955417	9.529948587	11.84580996	4.62860913
ENSG00000004777	ARHGAP33	102.9108169	175.9464777	208.7328308	215.729108	229.704025	105.247734
ENSG00000004779	NDUFAB1	2432.685539	1949.438509	1556.934755	1638.182156	1113.049569	1401.173459
ENSG00000004799	PDK4	415.8944718	470.3383463	429.7093178	386.8428833	377.4048275	340.8192514
ENSG00000004809	SLC22A16	0	0.897493329	0	0	0	0
ENSG00000004838	ZMYND10	0.929293544	1.500530278	0	6.169295069	0	0
ENSG00000004846	ABCB5	1.783771962	1.141297163	2.521932825	5.444226068	2.091079881	0
ENSG00000004864	SLC25A13	1096.806824	990.5250708	1059.960336	1060.000681	1031.752413	1129.821727
ENSG00000004866	ST7	731.9232633	681.8172351	643.9504945	648.0251553	685.2497244	682.4737018
ENSG00000004897	CDC27	7963.522496	5658.279431	5366.830817	5612.707298	5593.718689	8168.322386
ENSG00000004939	SLC4A1	0	0	0	0	1.960825475	0
ENSG00000004948	CALCR	0	0	0	0	0.97695589	0
ENSG00000004961	HCCS	1052.529113	791.4414809	827.0040114	785.9346248	797.8969572	1164.734645
ENSG00000004975	DVL2	771.4529956	1031.18273	992.6476809	1082.471299	1016.920646	919.3511939
ENSG00000005007	UPF1	678.0245501	1435.236469	1590.113289	1568.662106	1824.44595	1147.199029
ENSG00000005020	SKAP2	1761.634905	1739.607828	1787.87818	1905.698715	1811.274981	1780.816164
ENSG00000005022	SLC25A5	8800.681128	6038.137601	6112.882668	6357.226778	6460.470183	8696.11902
ENSG00000005059	MCUB	875.962903	687.2016068	680.5852664	704.7967333	719.1957499	693.8785408
ENSG00000005073	HOXA11	299.7043202	352.413868	354.4590325	340.1893398	387.0965261	273.7714471
ENSG00000005075	POLR2J	1284.149265	1057.992706	1117.314103	1040.782825	1093.353071	1102.868068
ENSG00000005100	DHX33	1633.393089	1965.364662	2000.588619	1930.838315	1957.693752	1892.258676
ENSG00000005102	MEOX1	0	0	0	0	0	0
ENSG00000005108	THSD7A	2161.472084	2382.778007	2422.249081	2459.235106	2336.89958	2182.397356
ENSG00000005156	LIG3	1072.406797	1140.803782	1037.317261	1152.0926	1052.569848	1005.681344
ENSG00000005175	RPAP3	1151.376032	1019.609118	1049.760846	1080.159314	1074.039087	1259.98657
ENSG00000005187	ACSM3	676.2669789	614.1473146	714.2921807	591.0738594	507.8786939	587.212767
ENSG00000005189	REXO5	143.2569042	163.8561305	186.5647705	124.3622238	109.6122149	179.4192806
ENSG00000005194	CIAPIN1	2726.703274	1496.258231	1447.522284	1601.129012	1605.417227	2712.893878
ENSG00000005206	SPPL2B	833.4318318	1158.287392	1191.599954	1068.024506	1111.088124	840.5134839
ENSG00000005238	ATOSB	1562.960912	1991.639416	1935.156871	1807.306811	1770.616563	1447.732022
ENSG00000005243	COPZ2	38.98403928	44.05070407	47.20890077	42.98186883	44.351724	37.74544659
ENSG00000005249	PRKAR2B	1666.71287	1546.153311	1490.82005	1641.350774	1590.466169	1534.449337
ENSG00000005302	MSL3	2891.482555	1583.653062	1693.496732	1680.449935	1717.768278	3272.952807
ENSG00000005339	CREBBP	2808.74063	3457.326014	3841.655345	3662.486269	3579.715477	2982.429401
ENSG00000005379	TSPOAP1	0	1.341498127	0.775294067	0	0	0
ENSG00000005381	MPO	0	4.48939128	0	1.934709918	0.991226	0
ENSG00000005421	PON1	0	0	0	0	0	1.02972727
ENSG00000005436	GCFC2	381.3090661	290.6566344	235.6488774	342.1808424	313.6246029	282.006516
ENSG00000005448	WDR54	274.31588	289.6683686	288.7850665	273.7613399	322.2746516	275.5056741
ENSG00000005469	CROT	522.7029763	418.0053327	426.2052733	343.5095693	329.616001	386.3391978
ENSG00000005471	ABCB4	1.011312018	2.602561768	0	3.71902844	0	0
ENSG00000005483	KMT2E	1807.524329	2052.648754	2053.215177	1873.416587	2182.083047	2328.825426
ENSG00000005486	RHBDD2	573.9507041	905.5657057	685.2276171	685.7714775	643.5076223	594.6095501
ENSG00000005513	SOX8	34.15384899	47.20926416	28.96626321	26.17211055	33.59125107	9.877607896
ENSG00000005700	IBTK	2483.738019	2394.403172	2271.897874	2334.774386	2290.679339	2237.646234
ENSG00000005801	ZNF195	705.0863285	458.9838142	626.15668	531.1475611	554.9830823	617.4445119
ENSG00000005810	MYCBP2	4420.540548	3576.336398	3823.848835	3880.27339	3866.940029	4179.200733
ENSG00000005812	FBXL3	1560.664128	1472.618601	1583.518966	1478.638152	1499.500022	1370.312759
ENSG00000005844	ITGAL	3.986553273	0	0	0	0	0
ENSG00000005882	PDK2	282.75867	348.5902878	359.6009899	327.4291362	307.2938445	348.5001689
ENSG00000005884	ITGA3	2025.720243	2496.318962	2410.939804	2373.751539	2485.271825	2043.642274
ENSG00000005889	ZFX	1301.465269	1437.421744	1208.205904	1486.126277	1555.930544	1343.939009
ENSG00000005893	LAMP2	9448.029585	7762.043615	7537.113643	7665.350731	7545.301413	8772.932552
ENSG00000005961	ITGA2B	4.269340846	0	8.288765113	10.0888669	0	1.100161259
ENSG00000005981	ASB4	0	0	0	0	0	0
ENSG00000006007	GDE1	1488.894505	1453.360469	1488.524134	1430.868632	1458.350111	1331.66996
ENSG00000006015	REX1BD	122.5330678	219.2092204	151.6409416	132.7408348	73.41523971	41.44475684
ENSG00000006016	CRLF1	2.393816814	3.142374246	2.627378713	1.728390131	4.615037781	0.859971609
ENSG00000006025	OSBPL7	337.6434335	419.2780168	467.9193617	486.6144885	484.0686035	360.7447365
ENSG00000006042	TMEM98	2535.19548	2138.385526	2089.315544	2016.235328	2142.53571	2571.296077
ENSG00000006047	YBX2	0	0	0	0	3.045264969	0
ENSG00000006062	MAP3K14	146.7838926	275.8585593	253.4274685	255.1255685	235.7811364	201.746626
ENSG00000006118	TMEM132A	2914.461326	3891.510295	4059.892292	3645.740349	3947.218685	3767.914588
ENSG00000006125	AP2B1	13829.92736	10736.98456	11293.44964	10955.71687	10751.07132	14724.52644
ENSG00000006194	ZNF263	563.6406812	705.9713437	666.430224	655.7382167	705.2800016	490.3731236
ENSG00000006210	CX3CL1	26.05533932	43.93805542	58.1062071	34.65528837	39.71876167	49.20511818
ENSG00000006282	SPATA20	340.7494001	478.2447677	356.315995	539.5070799	363.9503419	342.2471852
ENSG00000006283	CACNA1G	0	0	0	0	0.96565323	0
ENSG00000006327	TNFRSF12A	1114.028876	873.1849736	863.7191482	907.5830061	918.577354	1177.497426
ENSG00000006432	MAP3K9	3.014306867	9.467448607	9.925256009	12.85837807	9.517071721	6.216484098
ENSG00000006451	RALA	19358.41934	15675.18939	15411.87498	14791.44292	14354.21852	16698.31435
ENSG00000006453	BAIAP2L1	19.18910205	15.10502795	38.07531137	42.63493608	30.89749868	37.89584929
ENSG00000006459	KDM7A	761.4276568	569.3307256	724.9505828	657.1411363	685.8989867	844.3629129
ENSG00000006468	ETV1	1059.241464	776.2594047	763.5384752	875.9874849	846.864715	1006.311538
ENSG00000006530	AGK	1048.577489	714.9499833	584.5635992	733.3994607	753.4516441	965.5598538
ENSG00000006534	ALDH3B1	2.993030476	8.845196676	7.940969302	7.166666193	6.2709612	3.136544144
ENSG00000006576	PHTF2	820.1486567	835.0902973	812.0846745	847.7120517	820.111505	807.9956646
ENSG00000006606	CCL26	0	0	0	0	0	1.905131108
ENSG00000006607	FARP2	1936.24187	1524.879287	1577.512506	1691.391819	1700.902674	1964.963795
ENSG00000006625	GGCT	1020.842678	753.1204742	705.0205268	788.9747031	781.9848036	1120.120275
ENSG00000006634	DBF4	27.8617966	78.5134114	91.60535864	46.44667173	92.06573832	62.06762836
ENSG00000006638	TBXA2R	33.87258252	70.71235484	73.89144021	74.20508555	73.72029061	39.03189304
ENSG00000006652	IFRD1	604.7580952	454.9513836	489.5358978	452.7186238	538.5793259	692.4966618
ENSG00000006695	COX10	345.0953524	321.7863638	392.537316	381.7265354	347.5555786	426.9899745
ENSG00000006704	GTF2IRD1	473.2586351	469.4713145	563.5524916	510.4093265	485.6267135	645.2984552
ENSG00000006712	PAF1	1296.78653	1383.188284	1429.824053	1351.189747	1420.432054	1404.239537
ENSG00000006715	VPS41	3603.904281	2094.779966	1905.888561	1930.837858	1830.558397	2275.804453
ENSG00000006740	ARHGAP44	60.61189221	50.81315393	45.6300525	46.00610405	67.75156704	56.80857894
ENSG00000006744	ELAC2	2428.428	1764.726541	1813.287779	1915.854202	1676.529014	2934.587492
ENSG00000006747	SCIN	7.11099961	17.33768322	30.36647027	1.605024322	16.03885273	5.829697659
ENSG00000006756	ARSD	1002.08991	1174.948607	1150.225273	1095.301957	1099.337328	988.9853387
ENSG00000006757	PNPLA4	293.8204327	243.61525	192.5722734	204.2112685	155.1350357	285.792662
ENSG00000006831	ADIPOR2	2746.339377	2698.903695	2587.534918	2673.688053	2761.59284	2828.949079
ENSG00000006837	CDKL3	39.49696637	18.79174987	19.18237421	34.07433457	24.17874545	26.57608049
ENSG00000007038	PRSS21	0	2.33406436	4.970331967	1.685624925	2.452671222	4.38505716
ENSG00000007047	MARK4	1197.90228	1084.25705	1064.547023	1168.569333	1131.768088	1293.683431
ENSG00000007062	PROM1	7.646481894	16.5296762	18.20697531	31.09160758	15.95678852	5.145703189
ENSG00000007080	CCDC124	1620.315061	1323.320698	1471.86481	1254.502229	1319.652213	1252.370422
ENSG00000007129	CEACAM21	14.32179631	12.04627651	21.81682798	9.769795012	17.97607974	16.04569959
ENSG00000007168	PAFAH1B1	5923.814513	5397.762868	4944.573019	4746.823026	5149.614619	6174.652001
ENSG00000007174	DNAH9	0	0	0	0	0.97695589	0
ENSG00000007202	BLTP2	9285.973067	8616.941931	8408.685318	8991.210994	8612.761219	9645.936518
ENSG00000007237	GAS7	9.926488368	3.065429631	5.75768854	15.63335884	7.966367572	2.694692939
ENSG00000007255	TRAPPC6A	158.4224647	216.55093	180.4576987	172.8760739	186.2614691	136.7025024
ENSG00000007264	MATK	0	0	0	1.076113909	0	0
ENSG00000007306	CEACAM7	0	0	0	0	0	0.952565554
ENSG00000007312	CD79B	0	6.055144677	8.770616233	3.609058488	8.783812824	0
ENSG00000007314	SCN4A	0	0	0.955147952	1.939487666	1.96291324	1.870859906
ENSG00000007341	ST7L	249.4106573	199.5036081	231.3675485	267.9814868	260.3556539	196.7747501
ENSG00000007350	TKTL1	0	0	0	0	0	0
ENSG00000007372	PAX6	0	0.900931748	0	5.197735343	2.307498013	0.411814487
ENSG00000007376	RPUSD1	664.7482298	945.4378629	1051.402092	964.3580888	967.2941484	926.5301993
ENSG00000007384	RHBDF1	896.6914616	1297.67018	1295.980147	1273.304098	1299.771308	1123.636527
ENSG00000007392	LUC7L	988.359828	820.8470644	909.2870496	872.9098163	958.3681464	921.4457953
ENSG00000007402	CACNA2D2	2.638179471	2.689289767	4.772251146	2.942406481	6.883678067	2.873194311
ENSG00000007516	BAIAP3	26.75993803	5.534475788	12.88531243	12.83416848	0	8.328861281
ENSG00000007520	TSR3	429.2645868	469.518761	434.3808234	397.1554172	434.3839869	483.4327743
ENSG00000007541	PIGQ	889.3851116	1266.999105	1160.89551	1120.879352	1041.077194	854.377113
ENSG00000007545	CRAMP1	1777.276696	1806.012966	1637.129423	1430.200007	1860.328124	1461.520561
ENSG00000007866	TEAD3	26.8279901	47.03635437	35.69539944	55.49492942	36.89617626	36.61080561
ENSG00000007908	SELE	25.94994245	24.7925968	27.21112772	31.02234904	30.49720518	27.96820409
ENSG00000007923	DNAJC11	1565.661816	1934.315726	1970.408255	1886.768731	1920.542648	1684.068407
ENSG00000007944	MYLIP	398.1519332	454.4221378	416.7497562	417.4351575	437.6801115	352.8672762
ENSG00000007968	E2F2	121.473211	134.4049485	120.1565172	141.1682727	146.2553379	109.9570199
ENSG00000008018	PSMB1	5929.505193	4091.076042	4107.081553	4207.542788	4159.051131	5983.86174
ENSG00000008056	SYN1	0	3.203479133	1.660858937	0	3.056995553	0
ENSG00000008083	JARID2	804.8053478	1005.279944	998.0745365	1026.4241	968.4307341	870.3805654
ENSG00000008086	CDKL5	387.2699353	462.2377977	469.3303893	469.089462	400.2462803	602.7593965
ENSG00000008128	CDK11A	1153.13759	878.9590091	1087.900068	763.4522422	866.5976926	1261.903884
ENSG00000008130	NADK	2099.646387	2338.835244	2390.701269	2236.398574	2399.783516	2026.963042
ENSG00000008196	TFAP2B	1.843343852	0	0	0	0	0.956647486
ENSG00000008226	DLEC1	0.841334175	0	0	0	0	0
ENSG00000008256	CYTH3	612.5429764	724.8471581	723.3586744	695.3470018	764.5391272	657.4489896
ENSG00000008277	ADAM22	79.08519816	87.53594941	71.58172026	105.3201607	114.7141663	50.14525181
ENSG00000008282	SYPL1	3850.177311	3236.965222	3070.802261	3182.695175	3244.555658	3718.372971
ENSG00000008283	CYB561	1909.799321	2497.524597	2235.385215	2121.824841	2052.579145	1851.795754
ENSG00000008294	SPAG9	4619.148046	4293.828071	4303.291455	4247.177627	4248.580692	4911.27146
ENSG00000008300	CELSR3	5.207484501	8.195361649	15.75005251	10.89351218	10.2092035	9.910707247
ENSG00000008311	AASS	814.9043824	851.9670312	841.0023109	943.6581993	772.6767838	838.7751431
ENSG00000008323	PLEKHG6	2.839392641	0.919504883	0	1.980471877	0.933753689	1.886709513
ENSG00000008324	SS18L2	623.0053309	453.6379598	432.0012934	429.4984361	413.8321844	428.0537706
ENSG00000008382	MPND	151.0484525	195.3215412	151.7838333	227.4219036	132.8384562	155.434046
ENSG00000008394	MGST1	1258.432182	877.788392	930.5274096	1097.547941	1076.46343	1295.840978
ENSG00000008405	CRY1	1208.241869	1221.564286	1274.887812	1251.714056	1257.882595	1261.457245
ENSG00000008438	PGLYRP1	0	0	0	0.981905782	0	0
ENSG00000008441	NFIX	580.8000632	755.466747	729.5557152	730.9394508	761.2899171	571.5757914
ENSG00000008513	ST3GAL1	2955.19452	3796.498761	3639.5677	3264.733467	3485.290496	3708.580842
ENSG00000008516	MMP25	14.03378095	14.02089793	20.85049113	13.91221396	10.71402837	0
ENSG00000008517	IL32	1795.259868	1478.073665	1446.856161	1302.558506	1334.568552	1826.965491
ENSG00000008710	PKD1	1317.835858	2445.958439	2318.291298	2506.695063	2456.83946	1327.984367
ENSG00000008735	MAPK8IP2	0	7.914862626	10.62288429	13.62475401	6.097888783	0.92692689
ENSG00000008838	MED24	2313.259428	1846.524678	2230.680727	1955.664713	2080.705886	2645.830194
ENSG00000008853	RHOBTB2	406.2690403	702.2505907	750.683302	749.942152	780.7478078	650.882606
ENSG00000008869	HEATR5B	1684.367117	1523.384698	1612.492075	1582.387813	1581.473436	1576.254559
ENSG00000008952	SEC62	4415.811762	3934.238163	3853.586811	3924.74944	3919.257406	4161.940048
ENSG00000008988	RPS20	20904.64918	12708.33775	12455.59157	13019.78345	13037.40574	18653.03436
ENSG00000009307	CSDE1	35211.48719	18157.194	17969.99991	17797.28007	18810.78017	32403.53065
ENSG00000009335	UBE3C	4612.95348	4491.135869	4806.774619	4744.128354	4815.761149	4770.282205
ENSG00000009413	REV3L	1250.37793	1578.354155	1642.054061	1637.543006	1537.957689	1410.846406
ENSG00000009694	TENM1	0	0.886724647	0	0	0	0
ENSG00000009724	MASP2	20.7035583	0.518254487	0	0	7.10732197	8.698166396
ENSG00000009765	IYD	4.721966948	16.63088253	11.98983977	6.372906811	10.14517635	8.20501517
ENSG00000009780	FAM76A	159.9844468	198.3543978	188.906389	215.5359494	185.2006934	231.3941458
ENSG00000009830	POMT2	530.1660553	709.7556464	496.9185227	619.630965	505.7626346	377.8475727
ENSG00000009844	VTA1	2084.150295	1646.991132	1783.670491	1788.631085	1730.131829	2126.556745
ENSG00000009954	BAZ1B	6190.339483	5678.798631	5782.007743	6233.741902	5956.947487	6384.354573
ENSG00000010017	RANBP9	1518.045251	1408.850552	1485.794436	1497.738041	1480.053156	1458.933489
ENSG00000010030	ETV7	4.481047525	1.754743505	6.193009462	5.172325832	1.822160706	1.886900196
ENSG00000010072	SPRTN	623.8269589	657.300533	619.8680445	697.358104	673.7472045	629.8698461
ENSG00000010165	METTL13	957.5216509	1047.155967	975.5156435	1091.665523	1069.708123	998.0468148
ENSG00000010219	DYRK4	289.0399399	334.6065743	314.0860689	311.4689281	308.6138817	177.7274229
ENSG00000010244	ZNF207	8505.715545	6702.025371	6954.016616	7426.801928	7324.375706	8234.590354
ENSG00000010256	UQCRC1	2814.013021	2766.839736	2738.036697	2725.492376	2530.582342	2812.08552
ENSG00000010270	STARD3NL	3450.120136	2376.31998	2339.37457	2415.284608	2488.691134	3426.701715
ENSG00000010278	CD9	18899.78532	11302.44666	11898.56163	12045.77678	12145.76984	19456.08309
ENSG00000010292	NCAPD2	5008.872378	3593.774561	3490.314328	4179.276329	3635.971666	6281.093326
ENSG00000010295	IFFO1	212.2297713	328.2992518	325.3037129	338.3297008	342.3734439	219.4033802
ENSG00000010310	GIPR	0	3.08875849	1.640252521	2.748542209	0.848457436	1.684936234
ENSG00000010318	PHF7	27.34473036	34.31207768	20.58520168	36.56246549	30.96532276	38.44112214
ENSG00000010319	SEMA3G	2425.748654	2941.923652	2777.256147	2426.750234	2117.830811	2108.958105
ENSG00000010322	NISCH	5495.434426	7183.318986	7203.410916	6675.84926	6588.658917	5772.123454
ENSG00000010327	STAB1	17034.96817	22686.47055	22908.85901	21238.35795	21945.28455	18042.95805
ENSG00000010361	FUZ	62.43094869	181.698874	138.5394466	131.2869497	138.52283	62.03888021
ENSG00000010379	SLC6A13	0	0	0.512907768	0	0	0
ENSG00000010404	IDS	3932.875972	3584.003804	3016.050961	3156.625946	3227.384824	3808.553337
ENSG00000010438	PRSS3	143.529316	184.709564	146.5623131	182.3623782	170.7473991	162.7916637
ENSG00000010539	ZNF200	295.1327569	339.3822705	326.4570551	344.9193339	322.9119817	321.2608724
ENSG00000010610	CD4	0	0	0	0.981905782	0	0
ENSG00000010626	LRRC23	35.76652161	18.91273774	31.47178906	33.4012368	20.16636182	13.9566889
ENSG00000010671	BTK	0	0	0	0	2.316002576	0
ENSG00000010704	HFE	160.0107277	130.428752	129.1283834	107.0266414	99.27774003	140.2912455
ENSG00000010803	SCMH1	652.2734803	723.6724763	725.89608	672.4349903	663.1971189	622.8056423
ENSG00000010810	FYN	3927.824418	3102.336171	2939.326237	2871.513228	2686.496178	3866.599835
ENSG00000010818	HIVEP2	460.1425014	421.986684	474.3407864	386.5538255	404.3507758	412.0282562
ENSG00000010932	FMO1	0	0	0	0	0	0
ENSG00000011007	ELOA	2258.037102	2334.637853	2251.536495	2395.750087	2269.823026	2259.981761
ENSG00000011009	LYPLA2	5487.054997	3993.653732	3839.239044	3622.539862	3723.654056	5703.038561
ENSG00000011021	CLCN6	817.2772347	1059.946964	1171.062074	1109.151111	1157.559438	1031.142057
ENSG00000011028	MRC2	1743.318298	2387.795367	2735.569735	2395.757236	2510.068986	1890.513699
ENSG00000011052	NME1-NME2	180.4726161	75.25415973	104.4971215	60.61165965	71.90775695	209.893693
ENSG00000011105	TSPAN9	4526.678359	4719.558923	4635.13184	4075.643572	4274.80838	4010.80445
ENSG00000011114	BTBD7	2983.489744	2078.738259	1975.005096	2175.367154	1968.22253	2096.821163
ENSG00000011132	APBA3	186.7211579	268.67471	287.9258293	215.4057125	242.1039243	142.5794028
ENSG00000011143	MKS1	243.6399874	225.6162211	220.6488432	245.7104623	225.2125932	230.448292
ENSG00000011198	ABHD5	635.7793179	571.9823037	399.3501966	527.676996	483.6986416	776.3776752
ENSG00000011201	ANOS1	182.2334491	206.3524936	179.7784677	224.2785376	239.779158	176.8046878
ENSG00000011243	AKAP8L	758.4379505	469.1561701	553.5989291	568.7981644	614.120393	1072.87925
ENSG00000011258	MBTD1	1029.950291	1003.806046	1035.489945	996.4006396	1024.997633	994.5825384
ENSG00000011260	UTP18	1093.575845	938.4643834	943.5163223	931.6061361	894.8891461	1020.292624
ENSG00000011275	RNF216	1860.705979	2268.252948	2238.838028	2318.591161	2311.791394	1880.704986
ENSG00000011295	TTC19	448.9090639	449.6574393	344.1133198	422.4031701	371.6902636	480.6023395
ENSG00000011304	PTBP1	15687.01095	11756.18163	11333.8098	10692.6749	9618.283924	17851.47971
ENSG00000011332	DPF1	69.62059932	30.98151702	45.30650791	43.34881862	38.29616775	69.34202285
ENSG00000011347	SYT7	14.94935058	36.39126821	35.566524	25.98005203	24.16424372	17.28527741
ENSG00000011376	LARS2	817.1613346	473.8232048	468.829453	565.7755518	536.2528646	1533.068162
ENSG00000011405	PIK3C2A	5149.763808	5201.9292	4863.084528	5212.657296	4924.697697	5250.96724
ENSG00000011422	PLAUR	2155.791762	2096.637279	2062.16948	2031.225902	2124.436613	2109.193072
ENSG00000011426	ANLN	5925.912299	5092.880752	4843.760558	5540.195386	5537.771222	6860.305809
ENSG00000011451	WIZ	1523.503235	2230.184302	1875.181445	1837.555171	1798.299943	1431.458493
ENSG00000011454	RABGAP1	2687.470537	2060.204231	2072.3706	2018.497817	2084.520567	2882.557924
ENSG00000011465	DCN	86.61313896	60.52502246	35.54832303	33.26278349	40.38863976	34.54142253
ENSG00000011478	QPCTL	319.9872786	421.7504342	430.863414	391.6583539	371.9171218	280.7253058
ENSG00000011485	PPP5C	2036.969432	2269.569069	2260.720892	2470.791938	2507.878417	2445.216651
ENSG00000011523	CEP68	940.3546351	1703.515921	1711.359466	1685.464182	1550.124814	1211.545775
ENSG00000011566	MAP4K3	1150.05484	1001.143509	1040.843846	1050.569677	1035.759113	971.2927875
ENSG00000011638	LDAF1	681.9634657	575.2957415	572.4865	523.8633232	560.2577868	525.9839557
ENSG00000012048	BRCA1	843.2056952	1030.638093	948.7646462	1108.631689	1088.732541	1018.898083
ENSG00000012061	ERCC1	1700.437393	1654.254097	1552.057549	1693.323148	1802.863344	1991.901886
ENSG00000012124	CD22	0	0	0	0.835781837	0	0
ENSG00000012171	SEMA3B	6.049828374	8.951396811	1.362085438	23.03497092	0	5.631030711
ENSG00000012174	MBTPS2	1131.054441	1108.792619	1043.675559	1186.727867	1118.231017	1156.514393
ENSG00000012211	PRICKLE3	156.2305698	140.9116487	160.3717977	169.3960758	179.9372041	119.5047011
ENSG00000012223	LTF	0	0	0	0.904546639	0	0
ENSG00000012232	EXTL3	3239.925301	3671.847892	3403.687867	3721.270519	3501.965482	3375.155846
ENSG00000012660	ELOVL5	7517.211322	6360.849117	6615.995084	6864.453993	6974.395811	7903.979869
ENSG00000012779	ALOX5	0	0.892339431	0	0.96769497	0	0
