direction,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,y
induced,GO:0000469,cleavage involved in rRNA processing,15/1364,27/5775,3.3886854317804137e-4,0.029406259135783364,0.029406259135783368,KRI1/EXOSC2/RPS21/NOP14/EXOSC9/TBL3/BOP1/EXOSC7/TSR1/EXOSC8/RRP36/UTP23/NHP2/ABT1/NOB1,15,1
induced,GO:0001510,RNA methylation,24/1364,52/5775,2.887031655589995e-4,0.02562240594336121,0.025622405943361206,FBLL1/TRMT2A/TRMT61B/FBL/LCMT2/NSUN2/WTAP/LARP7/MEPCE/FTSJ3/TFB1M/EMG1/GTPBP3/NSUN4/TRMT61A/NSUN5/HSD17B10/TFB2M/TRMT13/TRMT1/METTL1/FTSJ1/TRMT6/DIMT1,24,2
induced,GO:0071826,ribonucleoprotein complex subunit organization,61/1364,166/5775,8.031671968785694e-5,0.007293878846071659,0.007293878846071659,EIF3H/RPSA/RPS10/SMN1/RPL5/RPL13A/EIF3E/EIF3I/AAR2/RPL24/ZFAND1/EIF4B/RPL10/EIF3F/NOL3/DHX30/MRPS7/YTHDC1/EIF3K/RPS5/SART1/ERAL1/EIF3J/RPLP0/RPL12/RPS19/RPL3/EIF2D/RPS27/CLNS1A/EIF3B/SNRPD1/SNRPD2/RPL23A/RPS28/RPL11/SRPK2/RPL6/SF3A3/BOP1/EIF3A/TARBP2/CDC73/EIF3M/GEMIN5/GEMIN6/EIF3C/RPF2/GEMIN7/NLE1/ZNHIT6/NUFIP1/AGO2/ISY1/ABT1/PRPF19/RUVBL2/EIF3L/RUVBL1/LUC7L2/STRAP,61,3
induced,GO:0001522,pseudouridine synthesis,10/1364,13/5775,7.342472777094281e-5,0.006826751474893612,0.006826751474893611,RPUSD3/DKC1/TRUB2/RPUSD2/TRUB1/PUS3/NOP10/NHP2/GAR1/TSR3,10,4
induced,GO:0001732,formation of cytoplasmic translation initiation complex,11/1364,15/5775,6.426716848261401e-5,0.006121055924990433,0.006121055924990433,EIF3H/EIF3E/EIF3I/EIF3F/EIF3K/EIF3J/EIF3B/EIF3A/EIF3M/EIF3C/EIF3L,11,5
induced,GO:0009451,RNA modification,43/1364,105/5775,5.247801831498585e-5,0.005123166538000493,0.005123166538000493,FBLL1/RPUSD3/TRMT2A/TRMT61B/ELP5/FBL/LCMT2/DKC1/TRMU/MOCS3/TRUB2/NSUN2/WTAP/LARP7/AARS2/ALKBH5/MEPCE/CTU1/FTSJ3/RPUSD2/TFB1M/TRUB1/EMG1/GTPBP3/NSUN4/KTI12/TRMT61A/NSUN5/HSD17B10/URM1/QTRT1/PUS3/TFB2M/NOP10/TRMT13/NHP2/TRMT1/GAR1/METTL1/FTSJ1/TRMT6/TSR3/DIMT1,43,6
induced,GO:0022618,ribonucleoprotein complex assembly,60/1364,160/5775,4.649656050445305e-5,0.004655617147945876,0.004655617147945876,EIF3H/RPSA/RPS10/SMN1/RPL5/RPL13A/EIF3E/EIF3I/AAR2/RPL24/EIF4B/RPL10/EIF3F/NOL3/DHX30/MRPS7/YTHDC1/EIF3K/RPS5/SART1/ERAL1/EIF3J/RPLP0/RPL12/RPS19/RPL3/EIF2D/RPS27/CLNS1A/EIF3B/SNRPD1/SNRPD2/RPL23A/RPS28/RPL11/SRPK2/RPL6/SF3A3/BOP1/EIF3A/TARBP2/CDC73/EIF3M/GEMIN5/GEMIN6/EIF3C/RPF2/GEMIN7/NLE1/ZNHIT6/NUFIP1/AGO2/ISY1/ABT1/PRPF19/RUVBL2/EIF3L/RUVBL1/LUC7L2/STRAP,60,7
induced,GO:0042255,ribosome assembly,26/1364,53/5775,4.4833365109514775e-5,0.004607218177701452,0.004607218177701452,RPSA/DDX3X/RPS10/RPL5/RPL24/RPL10/DHX30/MRPS7/RPS5/ERAL1/RPLP0/RPL12/RPS19/RPL3/RPS27/RPL23A/RPS28/RPL11/RPL6/C1QBP/BOP1/NSUN4/RPF2/NLE1/ABT1/NIP7,26,8
induced,GO:0030490,maturation of SSU-rRNA,23/1364,44/5775,3.4010477546367e-5,0.0035894841842854905,0.00358948418428549,KRI1/RIOK3/RPS16/WDR46/RPS19/RPS8/RPS28/RPS21/NOP14/TBL3/BYSL/TSR1/SRFBP1/RRP36/RIOK1/UTP23/NOL11/FAM207A/UTP6/TSR3/ABT1/NOB1/DDX52,23,9
induced,GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",11/1364,14/5775,2.180369150865156e-5,0.002365094870591232,0.002365094870591232,PES1/RPL7/RPL35/BOP1/RPL7L1/FTSJ3/NIFK/GTPBP4/WDR12/RPF2/ZNHIT6,11,10
induced,GO:0000470,maturation of LSU-rRNA,17/1364,26/5775,6.832582201668207e-6,7.623209570718385e-4,7.623209570718385e-4,PES1/RSL1D1/NSA2/RPL7/RPL35/RPL7A/RPL10A/BOP1/RPL7L1/FTSJ3/NIFK/GTPBP4/WDR12/RPF2/ZNHIT6/NHP2/RRP15,17,11
induced,GO:0046700,heterocycle catabolic process,126/1364,378/5775,5.858483959176882e-6,6.72864113546639e-4,6.728641135466389e-4,RPS17/GPX1/RPL17/SET/RPSA/PUM2/RPS10/RPL5/AIFM1/HINT1/RPL13A/EIF3E/RPL19/EXOSC2/ETF1/RPL37A/RPL24/RPL35A/RPL32/HNRNPD/RPS23/HSF1/RPL8/PDE12/RPL10/RPL21/RPL18/APEX1/RPL28/RPL22/RPS5/RPL18A/RPS16/GTPBP1/PSMD11/DFFA/CASC3/DKC1/RNASEH2A/PNP/RPLP1/RPLP2/RPLP0/CNP/PABPC1/RPS2/RPL7/RPS3/RPS12/RPL13/HMGB2/RPL12/HMOX2/RPL9/RPS19/RPL3/FEN1/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/MAPKAPK2/RPL34/RPL14/RPS20/RPS3A/RPL27/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/RBM10/RPL6/EXOSC9/BAX/NSUN2/CIRBP/KPNB1/EXOSC7/PSMF1/EDC4/ALKBH5/ZC3H14/LARP1/ZC3HAV1/PATL1/SERBP1/DIS3L/UPF1/KHSRP/TNPO1/TBRG4/EXOSC8/PDXP/SMG1/POP1/PELO/REXO4/NT5C3A/SMG9/DCTPP1/UPF2/EXOSC4/TREX1/AGO2/TNRC6B/EXOSC1/RPL36/HBS1L/RBM8A/DDX49,126,12
induced,GO:0044270,cellular nitrogen compound catabolic process,127/1364,380/5775,4.61589998350452e-6,5.462148313813681e-4,5.462148313813681e-4,RPS17/GPX1/RPL17/SET/RPSA/PUM2/RPS10/RPL5/AIFM1/HINT1/RPL13A/EIF3E/RPL19/EXOSC2/MPST/ETF1/RPL37A/RPL24/RPL35A/RPL32/HNRNPD/RPS23/HSF1/RPL8/PDE12/RPL10/RPL21/RPL18/APEX1/RPL28/RPL22/RPS5/RPL18A/RPS16/GTPBP1/PSMD11/DFFA/CASC3/DKC1/RNASEH2A/PNP/RPLP1/RPLP2/RPLP0/CNP/PABPC1/RPS2/RPL7/RPS3/RPS12/RPL13/HMGB2/RPL12/HMOX2/RPL9/RPS19/RPL3/FEN1/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/MAPKAPK2/RPL34/RPL14/RPS20/RPS3A/RPL27/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/RBM10/RPL6/EXOSC9/BAX/NSUN2/CIRBP/KPNB1/EXOSC7/PSMF1/EDC4/ALKBH5/ZC3H14/LARP1/ZC3HAV1/PATL1/SERBP1/DIS3L/UPF1/KHSRP/TNPO1/TBRG4/EXOSC8/PDXP/SMG1/POP1/PELO/REXO4/NT5C3A/SMG9/DCTPP1/UPF2/EXOSC4/TREX1/AGO2/TNRC6B/EXOSC1/RPL36/HBS1L/RBM8A/DDX49,127,13
induced,GO:1901361,organic cyclic compound catabolic process,130/1364,389/5775,3.5453318144612664e-6,4.326412729834764e-4,4.326412729834764e-4,RPS17/GPX1/RPL17/GSTZ1/SET/RPSA/PUM2/RPS10/RPL5/AIFM1/HINT1/RPL13A/EIF3E/RPL19/EXOSC2/ETF1/RPL37A/RPL24/RPL35A/RPL32/HNRNPD/RPS23/HSF1/RPL8/PDE12/RPL10/RPL21/RPL18/APEX1/RPL28/RPL22/RPS5/RPL18A/RPS16/GTPBP1/PSMD11/DFFA/CASC3/DKC1/RNASEH2A/PNP/RPLP1/RPLP2/RPLP0/QDPR/CNP/PABPC1/RPS2/RPL7/RPS3/RPS12/RPL13/HMGB2/RPL12/HMOX2/RPL9/RPS19/RPL3/FEN1/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/MAPKAPK2/RPL34/RPL14/RPS20/RPS3A/RPL27/PCBD1/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/RBM10/RPL6/EXOSC9/BAX/NSUN2/CIRBP/KPNB1/EXOSC7/SNX17/PSMF1/EDC4/ALKBH5/ZC3H14/LARP1/ZC3HAV1/PATL1/SERBP1/DIS3L/UPF1/KHSRP/TNPO1/TBRG4/EXOSC8/PDXP/SMG1/POP1/PELO/REXO4/NT5C3A/SMG9/DCTPP1/UPF2/EXOSC4/TREX1/AGO2/TNRC6B/EXOSC1/RPL36/HBS1L/RBM8A/DDX49,130,14
induced,GO:0000154,rRNA modification,17/1364,25/5775,3.030324575072339e-6,3.817231440534672e-4,3.817231440534672e-4,FBLL1/RPUSD3/TRMT61B/FBL/DKC1/FTSJ3/RPUSD2/TFB1M/EMG1/NSUN4/NSUN5/TFB2M/NOP10/NHP2/GAR1/TSR3/DIMT1,17,15
induced,GO:0019439,aromatic compound catabolic process,129/1364,384/5775,2.8529024921881014e-6,3.713528077331512e-4,3.7135280773315123e-4,RPS17/GPX1/RPL17/GSTZ1/SET/RPSA/PUM2/RPS10/RPL5/AIFM1/HINT1/RPL13A/EIF3E/RPL19/EXOSC2/ETF1/RPL37A/RPL24/RPL35A/RPL32/HNRNPD/RPS23/HSF1/RPL8/PDE12/RPL10/RPL21/RPL18/APEX1/RPL28/RPL22/RPS5/RPL18A/RPS16/GTPBP1/PSMD11/DFFA/CASC3/DKC1/RNASEH2A/PNP/RPLP1/RPLP2/RPLP0/QDPR/CNP/PABPC1/RPS2/RPL7/RPS3/RPS12/RPL13/HMGB2/RPL12/HMOX2/RPL9/RPS19/RPL3/FEN1/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/MAPKAPK2/RPL34/RPL14/RPS20/RPS3A/RPL27/PCBD1/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/RBM10/RPL6/EXOSC9/BAX/NSUN2/CIRBP/KPNB1/EXOSC7/PSMF1/EDC4/ALKBH5/ZC3H14/LARP1/ZC3HAV1/PATL1/SERBP1/DIS3L/UPF1/KHSRP/TNPO1/TBRG4/EXOSC8/PDXP/SMG1/POP1/PELO/REXO4/NT5C3A/SMG9/DCTPP1/UPF2/EXOSC4/TREX1/AGO2/TNRC6B/EXOSC1/RPL36/HBS1L/RBM8A/DDX49,129,16
induced,GO:0034655,nucleobase-containing compound catabolic process,124/1364,366/5775,2.7714202768294758e-6,3.713528077331512e-4,3.7135280773315123e-4,RPS17/GPX1/RPL17/SET/RPSA/PUM2/RPS10/RPL5/AIFM1/HINT1/RPL13A/EIF3E/RPL19/EXOSC2/ETF1/RPL37A/RPL24/RPL35A/RPL32/HNRNPD/RPS23/HSF1/RPL8/PDE12/RPL10/RPL21/RPL18/APEX1/RPL28/RPL22/RPS5/RPL18A/RPS16/GTPBP1/PSMD11/DFFA/CASC3/DKC1/RNASEH2A/PNP/RPLP1/RPLP2/RPLP0/CNP/PABPC1/RPS2/RPL7/RPS3/RPS12/RPL13/HMGB2/RPL12/RPL9/RPS19/RPL3/FEN1/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/MAPKAPK2/RPL34/RPL14/RPS20/RPS3A/RPL27/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/RBM10/RPL6/EXOSC9/BAX/NSUN2/CIRBP/KPNB1/EXOSC7/PSMF1/EDC4/ALKBH5/ZC3H14/LARP1/ZC3HAV1/PATL1/SERBP1/DIS3L/UPF1/KHSRP/TNPO1/TBRG4/EXOSC8/SMG1/POP1/PELO/REXO4/NT5C3A/SMG9/DCTPP1/UPF2/EXOSC4/TREX1/AGO2/TNRC6B/EXOSC1/RPL36/HBS1L/RBM8A/DDX49,124,17
induced,GO:0006402,mRNA catabolic process,103/1364,283/5775,4.947478778093525e-7,6.899965938734005e-5,6.899965938734005e-5,RPS17/RPL17/SET/RPSA/PUM2/RPS10/RPL5/RPL13A/EIF3E/RPL19/EXOSC2/ETF1/RPL37A/RPL24/RPL35A/RPL32/HNRNPD/RPS23/RPL8/PDE12/RPL10/RPL21/RPL18/APEX1/RPL28/RPL22/RPS5/RPL18A/RPS16/GTPBP1/PSMD11/CASC3/RPLP1/RPLP2/RPLP0/PABPC1/RPS2/RPL7/RPS3/RPS12/RPL13/RPL12/RPL9/RPS19/RPL3/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/MAPKAPK2/RPL34/RPL14/RPS20/RPS3A/RPL27/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/RBM10/RPL6/EXOSC9/CIRBP/EXOSC7/PSMF1/EDC4/ALKBH5/ZC3H14/LARP1/ZC3HAV1/PATL1/SERBP1/UPF1/KHSRP/TNPO1/TBRG4/EXOSC8/SMG1/PELO/SMG9/UPF2/EXOSC4/AGO2/TNRC6B/EXOSC1/RPL36/HBS1L/RBM8A,103,18
induced,GO:0006401,RNA catabolic process,110/1364,305/5775,3.389876660732511e-7,4.9027660593186865e-5,4.9027660593186865e-5,RPS17/RPL17/SET/RPSA/PUM2/RPS10/RPL5/RPL13A/EIF3E/RPL19/EXOSC2/ETF1/RPL37A/RPL24/RPL35A/RPL32/HNRNPD/RPS23/RPL8/PDE12/RPL10/RPL21/RPL18/APEX1/RPL28/RPL22/RPS5/RPL18A/RPS16/GTPBP1/PSMD11/CASC3/DKC1/RNASEH2A/RPLP1/RPLP2/RPLP0/PABPC1/RPS2/RPL7/RPS3/RPS12/RPL13/RPL12/RPL9/RPS19/RPL3/FEN1/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/MAPKAPK2/RPL34/RPL14/RPS20/RPS3A/RPL27/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/RBM10/RPL6/EXOSC9/NSUN2/CIRBP/EXOSC7/PSMF1/EDC4/ALKBH5/ZC3H14/LARP1/ZC3HAV1/PATL1/SERBP1/DIS3L/UPF1/KHSRP/TNPO1/TBRG4/EXOSC8/SMG1/POP1/PELO/SMG9/UPF2/EXOSC4/AGO2/TNRC6B/EXOSC1/RPL36/HBS1L/RBM8A/DDX49,110,19
induced,GO:0042274,ribosomal small subunit biogenesis,35/1364,66/5775,1.9806028703121247e-7,2.974713157141864e-5,2.974713157141864e-5,RPS17/RPSA/RPS10/KRI1/RIOK3/MRPS7/RPS5/RPS16/WDR46/ERAL1/SURF6/RPS19/RPS27/RPS7/RPS8/RPS28/RPS21/NOP14/TBL3/BYSL/TSR1/NOM1/SRFBP1/EMG1/RRP36/RIOK1/UTP23/METTL17/NOL11/FAM207A/UTP6/TSR3/ABT1/NOB1/DDX52,35,20
induced,GO:0072657,protein localization to membrane,127/1364,349/5775,2.122794326231744e-8,3.315804737573984e-6,3.3158047375739845e-6,EHD1/BAG6/RPS17/GRIPAP1/RPL17/SRP19/DLG1/RPSA/STX3/SCRIB/RAB34/RPS10/RPL5/TGFB1/NACA/RPL13A/NMT1/SGTA/RPL19/AP4M1/RPL37A/RPL24/RPL35A/RPL32/RPS23/FLOT2/PDPK1/RPL8/RAB29/TM9SF1/RPL10/RPL21/RPL18/SRP54/RPL28/SRP14/CLIP1/IFT20/RPL22/RPS5/RPL18A/RPS16/RER1/FLOT1/ACSL3/RPLP1/RPLP2/RPLP0/RPS2/RPL7/FLNA/RPS3/RPS12/RPL13/EPHA2/RPL12/GDI1/AKT2/RPL9/RPS19/RPL3/PEX19/CSK/RPS27/RPL35/RPL27A/RPS9/RPL34/RPL14/RAB13/ATP1B3/RAB38/ACTB/RPS20/RAB10/RPS3A/RPL27/TIMM10/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RAP1A/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/RHOG/RPL6/BAX/GOLGA4/SQSTM1/RAB32/ARFRP1/TFDP1/RABEP1/SLC9A3R2/GOLGA7/HPS6/MICALL1/ARL5B/SEC62/TM9SF2/ZDHHC5/MFF/EHD4/CHMP4B/GOLPH3/VPS37B/GOPC/TM9SF3/RANGRF/TOMM22/VTI1B/SEC63/RPL36/TIMM9/TIMM13,127,21
induced,GO:0072594,establishment of protein localization to organelle,134/1364,371/5775,1.4342698489983364e-8,2.33367656680771e-6,2.33367656680771e-6,RPS17/USP36/SPCS2/RPL17/SRP19/LEPROT/NOLC1/MON1A/RPSA/SCRIB/GOSR2/RPS10/RPL5/ACOT8/TGFB1/ACD/SPCS1/GDAP1/AIFM1/RPL13A/NMT1/SGTA/RPL19/RGPD3/POM121C/NUDT19/AP4M1/RPL37A/RPL24/RPL35A/RPL32/RPS23/RPL8/WRAP53/TSG101/RPL10/RPL21/RPL18/SRP54/RPL28/SRP14/PML/RPL22/RPS5/RPL18A/RPS16/HAX1/IPO8/TIMM44/DKC1/BAG3/RPLP1/RPLP2/RPLP0/SLC25A6/RPS2/RPL7/CSNK2A2/FLNA/RPS3/RPS12/RPL13/RPL12/DNAJA1/RPL9/SREBF1/RPS19/RPL3/PEX19/RPS27/RPL35/RPL27A/RPS9/RPL34/RPL14/RPS20/RAB10/RPS3A/RPL27/TIMM10/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/RPL6/BAX/EHHADH/PRKAA1/TRIM28/PEX6/TFDP1/KPNB1/TOMM20/MED1/TIMM50/VPS36/ATAD1/GRPEL2/IPO4/TNPO1/DNAJC19/PPP1R10/SEC62/NUP88/TIMM21/MFF/CHMP4B/VPS37B/GRPEL1/DMAP1/TOMM22/VTI1B/LRWD1/SEC63/RUVBL2/RPL36/TIMM10B/TIMM9/TIMM8B/TIMM13/SRPRB,134,22
induced,GO:0002181,cytoplasmic translation,46/1364,84/5775,5.818003452753025e-10,9.877958036087202e-8,9.877958036087202e-8,RPL17/EIF3H/RPSA/DPH1/RPL13A/EIF3E/EIF3I/RPL19/ETF1/RPL24/RPL35A/RPL32/RPS23/RPL26L1/EIF4B/RPL8/RPL18/EIF3F/EIF3K/RPL22/RPL18A/EIF3J/RPLP1/RPLP0/EEF2/RPL9/EIF2D/EIF3B/EIF4A1/CNBP/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS21/RPL6/EIF3A/EIF3M/EIF3C/DPH2/DPH5/FTSJ1/EIF3L/DRG1/RPL36,46,23
induced,GO:0043043,peptide biosynthetic process,165/1364,458/5775,3.059942596278569e-10,5.43139810839446e-8,5.43139810839446e-8,RPS17/EIF5B/RPL17/EIF3H/NOLC1/OGFOD1/RPSA/PUM2/DDX3X/RPS10/HARS2/ATXN2/RPL5/MKNK1/DPH1/RPL13A/EIF3E/EIF3I/RPL19/RARA/EIF4ENIF1/ETF1/RPL37A/DALRD3/RPUSD3/RPL24/RPL35A/RPL32/HNRNPD/RPS23/RPL26L1/TCOF1/EIF4B/RPL8/EIF1AD/EEF1D/RPL10/RPL21/RPL18/MRPS22/EIF3F/RPL28/ZNF598/MRPS7/EIF1/COA3/FARSA/EIF3K/RPL22/RPS5/RPL18A/RPS16/MRPL34/GTPBP1/CASC3/MRPS12/MRPL33/ERAL1/EIF3J/TRUB2/TYMS/RPLP1/RPLP2/RPLP0/THBS1/CDK4/PABPC1/EEF2/RPS2/RPL7/RPS3/EEF1B2/RPS12/RPL13/EEF1G/RPL12/AKT2/RPL9/RPS19/RPL3/EIF2D/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/RPL34/EIF2B2/RPL14/EIF3B/MTPN/EIF4A1/RPS20/ABCE1/RPS3A/RPL27/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/CNBP/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/EIF4G2/MRPS25/MRPS36/MRPS15/PURA/RPL6/C1QBP/KHDRBS1/CIRBP/EIF3A/EIF2B1/TARBP2/HAGH/AARS2/MRPL14/LARP1/EIF3M/GUF1/GEMIN5/CHAC2/LARP4B/MRPS31/UPF1/KHSRP/NSUN4/MRPL53/DNAJC1/NSUN5/PASK/GFM1/EIF3C/DPH2/TARS2/DPH5/DHX33/METTL17/CARS2/AURKAIP1/EIF2AK4/FTSJ1/WARS2/AGO2/TNRC6B/PA2G4/EIF3L/DRG1/MRPS23/RPL36/HBS1L/RBM8A,165,24
induced,GO:0006605,protein targeting,111/1364,276/5775,2.432940519399611e-10,4.5241108229788004e-8,4.5241108229788004e-8,RPS17/USP36/SPCS2/RPL17/SRP19/LEPROT/MON1A/RPSA/GOSR2/RPS10/RPL5/ACOT8/SPCS1/GDAP1/AIFM1/NACA/RPL13A/SGTA/RPL19/NUDT19/AP4M1/RPL37A/RPL24/RPL35A/RPL32/RPS23/RPL8/RPL10/RPL21/RPL18/SRP54/RPL28/SRP14/RPL22/RPS5/RPL18A/RPS16/HAX1/TIMM44/BAG3/RPLP1/RPLP2/RPLP0/SLC25A6/RPS2/RPL7/CSNK2A2/RPS3/RPS12/RPL13/RPL12/GDI1/AKT2/RPL9/SREBF1/RPS19/RPL3/PEX19/RPS27/RPL35/RPL27A/RPS9/RPL34/RPL14/RPS20/RPS3A/RPL27/TIMM10/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/RPL6/EHHADH/PRKAA1/PEX6/TOMM20/CDC37/TIMM50/GOLGA7/MICALL1/GRPEL2/DNAJC19/SEC62/TIMM21/MFF/CHMP4B/VPS37B/GRPEL1/TOMM22/VTI1B/SEC63/RPL36/TIMM10B/TIMM9/TIMM8B/TIMM13/SRPRB,111,25
induced,GO:0006412,translation,163/1364,449/5775,2.023886125409908e-10,3.9516376598628454e-8,3.9516376598628454e-8,RPS17/EIF5B/RPL17/EIF3H/NOLC1/OGFOD1/RPSA/PUM2/DDX3X/RPS10/HARS2/ATXN2/RPL5/MKNK1/DPH1/RPL13A/EIF3E/EIF3I/RPL19/RARA/EIF4ENIF1/ETF1/RPL37A/DALRD3/RPUSD3/RPL24/RPL35A/RPL32/HNRNPD/RPS23/RPL26L1/TCOF1/EIF4B/RPL8/EIF1AD/EEF1D/RPL10/RPL21/RPL18/MRPS22/EIF3F/RPL28/ZNF598/MRPS7/EIF1/COA3/FARSA/EIF3K/RPL22/RPS5/RPL18A/RPS16/MRPL34/GTPBP1/CASC3/MRPS12/MRPL33/ERAL1/EIF3J/TRUB2/TYMS/RPLP1/RPLP2/RPLP0/THBS1/CDK4/PABPC1/EEF2/RPS2/RPL7/RPS3/EEF1B2/RPS12/RPL13/EEF1G/RPL12/AKT2/RPL9/RPS19/RPL3/EIF2D/RPS27/RPL35/RPL27A/RPS9/ZFP36L2/RPL34/EIF2B2/RPL14/EIF3B/MTPN/EIF4A1/RPS20/ABCE1/RPS3A/RPL27/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/CNBP/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/YBX1/EIF4G2/MRPS25/MRPS36/MRPS15/PURA/RPL6/C1QBP/KHDRBS1/CIRBP/EIF3A/EIF2B1/TARBP2/AARS2/MRPL14/LARP1/EIF3M/GUF1/GEMIN5/LARP4B/MRPS31/UPF1/KHSRP/NSUN4/MRPL53/DNAJC1/NSUN5/PASK/GFM1/EIF3C/DPH2/TARS2/DPH5/DHX33/METTL17/CARS2/AURKAIP1/EIF2AK4/FTSJ1/WARS2/AGO2/TNRC6B/PA2G4/EIF3L/DRG1/MRPS23/RPL36/HBS1L/RBM8A,163,26
induced,GO:0042273,ribosomal large subunit biogenesis,38/1364,61/5775,1.0920475724116188e-10,2.2444451422459847e-8,2.244445142245985e-8,RPL5/PES1/RPL24/RPL35A/RPL26L1/RPL10/DHX30/NVL/SURF6/RSL1D1/NSA2/RPLP0/RPL7/RPL12/RPL3/RPL35/RPL14/RPL7A/RPL23A/RPL10A/RPL11/RPL6/BOP1/RPL7L1/WDR74/FTSJ3/ZNF622/NIFK/GTPBP4/WDR12/RPF2/NLE1/ZNHIT6/PAK1IP1/NHP2/NIP7/RRP15/NOP16,38,27
induced,GO:0090150,establishment of protein localization to membrane,96/1364,209/5775,4.872287850638258e-13,1.0570157809301333e-10,1.0570157809301332e-10,BAG6/RPS17/GRIPAP1/RPL17/SRP19/RPSA/STX3/SCRIB/RAB34/RPS10/RPL5/NACA/RPL13A/NMT1/SGTA/RPL19/RPL37A/RPL24/RPL35A/RPL32/RPS23/RPL8/RPL10/RPL21/RPL18/SRP54/RPL28/SRP14/CLIP1/RPL22/RPS5/RPL18A/RPS16/ACSL3/RPLP1/RPLP2/RPLP0/RPS2/RPL7/RPS3/RPS12/RPL13/RPL12/GDI1/AKT2/RPL9/RPS19/RPL3/PEX19/CSK/RPS27/RPL35/RPL27A/RPS9/RPL34/RPL14/RPS20/RAB10/RPS3A/RPL27/TIMM10/RPS7/RPS8/RPS18/RPS13/RPS11/RPL7A/RPS4X/RPL23A/RPL23/RPS25/RPS28/RPL30/RPL31/RPL10A/RPL11/RPS27A/RPS21/RPL6/BAX/GOLGA4/ARFRP1/TFDP1/GOLGA7/MICALL1/SEC62/MFF/CHMP4B/GOLPH3/VPS37B/GOPC/TOMM22/SEC63/RPL36/TIMM9/TIMM13,96,28
